Job Title,Employment Type,Experience Level,Expertise Level,Salary,Salary Currency,Company Location,Company Size,Year
Data Scientist,Full-Time,Mid,Intermediate,150000,Polish Zloty,Poland,Large,2022
Principal Data Analyst,Full-Time,Mid,Intermediate,75000,United States Dollar,Canada,Small,2022
Product Data Analyst,Full-Time,Mid,Intermediate,20000,United States Dollar,Honduras,Small,2020
Applied Machine Learning Scientist,Contract,Entry,Junior,29000,Euro,Czechia,Medium,2022
Research Scientist,Full-Time,Mid,Intermediate,69999,United States Dollar,Czechia,Large,2021
Data Engineer,Full-Time,Entry,Junior,52800,Euro,Germany,Medium,2022
Research Scientist,Full-Time,Mid,Intermediate,59000,Euro,Austria,Large,2022
Data Science Manager,Full-Time,Senior,Expert,152500,United States Dollar,United States,Medium,2022
Research Scientist,Full-Time,Entry,Junior,120000,United States Dollar,United States,Large,2022
Data Scientist,Full-Time,Mid,Intermediate,135000,United States Dollar,United States,Large,2022
Data Analytics Lead,Full-Time,Senior,Expert,405000,United States Dollar,United States,Large,2022
Data Engineer,Full-Time,Senior,Expert,150000,United States Dollar,United States,Large,2021
Data Science Manager,Full-Time,Senior,Expert,240000,United States Dollar,United States,Large,2021
Data Analyst,Full-Time,Mid,Intermediate,135000,United States Dollar,United States,Large,2021
Data Scientist,Full-Time,Entry,Junior,80000,United States Dollar,United States,Medium,2021
Applied Data Scientist,Full-Time,Senior,Expert,380000,United States Dollar,United States,Large,2022
Data Scientist,Full-Time,Mid,Intermediate,115000,Swiss Franc,Switzerland,Large,2022
Applied Data Scientist,Full-Time,Senior,Expert,177000,United States Dollar,United States,Large,2022
Data Engineer,Full-Time,Mid,Intermediate,62000,Euro,France,Medium,2022
Data Scientist,Full-Time,Mid,Intermediate,48000,United States Dollar,United States,Small,2022
Data Analytics Engineer,Full-Time,Entry,Junior,20000,United States Dollar,Pakistan,Medium,2022
Principal Data Scientist,Full-Time,Senior,Expert,220000,United States Dollar,United States,Large,2021
ML Engineer,Full-Time,Mid,Intermediate,8500000,Japanese Yen,Japan,Small,2021
ML Engineer,Full-Time,Mid,Intermediate,7000000,Japanese Yen,Japan,Small,2021
Computer Vision Software Engineer,Full-Time,Entry,Junior,150000,United States Dollar,Australia,Small,2022
Data Analyst,Full-Time,Mid,Intermediate,90000,United States Dollar,United States,Medium,2021
Data Scientist,Freelance,Mid,Intermediate,100000,United States Dollar,United States,Medium,2022
Data Scientist,Full-Time,Entry,Junior,100000,United States Dollar,United States,Small,2021
Data Scientist,Part-Time,Entry,Junior,100000,United States Dollar,Algeria,Medium,2022
Research Scientist,Full-Time,Senior,Expert,144000,United States Dollar,United States,Large,2022
Principal Data Scientist,Full-Time,Senior,Expert,148000,Euro,Germany,Medium,2022
Computer Vision Engineer,Full-Time,Senior,Expert,24000,United States Dollar,Brazil,Medium,2021
Applied Machine Learning Scientist,Full-Time,Mid,Intermediate,38400,United States Dollar,United States,Medium,2021
Financial Data Analyst,Full-Time,Entry,Junior,100000,United States Dollar,United States,Large,2022
Data Scientist,Full-Time,Mid,Intermediate,82500,United States Dollar,United States,Small,2021
Data Scientist,Full-Time,Entry,Junior,42000,Euro,France,Medium,2021
Lead Data Scientist,Full-Time,Senior,Expert,3000000,Indian Rupee,India,Large,2021
Data Engineer,Full-Time,Entry,Junior,120000,United States Dollar,United States,Medium,2022
Lead Machine Learning Engineer,Full-Time,Senior,Expert,80000,Euro,Germany,Medium,2022
Machine Learning Engineer,Full-Time,Entry,Junior,20000,United States Dollar,India,Small,2021
Computer Vision Engineer,Full-Time,Entry,Junior,125000,United States Dollar,United States,Medium,2022
Machine Learning Scientist,Full-Time,Senior,Expert,120000,United States Dollar,United States,Small,2021
Applied Data Scientist,Full-Time,Entry,Junior,80000,British Pound Sterling,United Kingdom,Large,2021
ML Engineer,Full-Time,Entry,Junior,20000,Euro,Portugal,Large,2022
Data Analyst,Full-Time,Entry,Junior,50000,United States Dollar,United States,Medium,2021
Principal Data Engineer,Full-Time,Senior,Expert,200000,United States Dollar,United States,Medium,2021
Big Data Engineer,Full-Time,Mid,Intermediate,60000,United States Dollar,Romania,Medium,2021
Data Engineer,Full-Time,Mid,Intermediate,200000,United States Dollar,United States,Large,2021
Machine Learning Developer,Full-Time,Entry,Junior,100000,United States Dollar,Iraq,Small,2021
Data Engineer,Full-Time,Mid,Intermediate,100000,United States Dollar,United States,Large,2021
Machine Learning Engineer,Full-Time,Senior,Expert,70000,Euro,Belgium,Medium,2021
Data Engineer,Full-Time,Mid,Intermediate,51999,Euro,Germany,Small,2020
Research Scientist,Full-Time,Mid,Intermediate,53000,Euro,France,Medium,2021
Data Engineer,Full-Time,Mid,Intermediate,60000,British Pound Sterling,United Kingdom,Large,2021
Data Architect,Full-Time,Mid,Intermediate,170000,United States Dollar,United States,Large,2021
Data Architect,Full-Time,Mid,Intermediate,150000,United States Dollar,United States,Large,2021
BI Data Analyst,Full-Time,Entry,Junior,55000,United States Dollar,United States,Small,2021
Director of Data Science,Full-Time,Executive,Director,250000,United States Dollar,United States,Large,2021
Data Engineer,Full-Time,Entry,Junior,80000,United States Dollar,United States,Large,2021
Big Data Engineer,Full-Time,Entry,Junior,70000,United States Dollar,United States,Large,2020
Director of Data Science,Full-Time,Executive,Director,110000,Euro,Germany,Medium,2021
Data Science Consultant,Full-Time,Entry,Junior,54000,Euro,Germany,Large,2021
Data Scientist,Full-Time,Senior,Expert,60000,Euro,United States,Large,2020
Head of Data Science,Full-Time,Executive,Director,85000,United States Dollar,Russian Federation,Medium,2021
Head of Data,Full-Time,Executive,Director,230000,United States Dollar,Russian Federation,Large,2021
Machine Learning Engineer,Full-Time,Entry,Junior,125000,United States Dollar,United States,Small,2021
Data Analytics Manager,Full-Time,Senior,Expert,120000,United States Dollar,United States,Medium,2021
Research Scientist,Full-Time,Mid,Intermediate,450000,United States Dollar,United States,Medium,2020
Data Analyst,Full-Time,Mid,Intermediate,41000,Euro,France,Large,2020
Data Engineer,Full-Time,Mid,Intermediate,65000,Euro,Austria,Large,2020
Data Science Engineer,Full-Time,Senior,Expert,159500,Canadian Dollar,Canada,Large,2021
Data Science Manager,Full-Time,Senior,Expert,144000,United States Dollar,United States,Large,2021
Data Scientist,Full-Time,Mid,Intermediate,95000,Canadian Dollar,Canada,Large,2021
Data Scientist,Full-Time,Mid,Intermediate,150000,United States Dollar,United States,Medium,2021
Data Science Consultant,Full-Time,Mid,Intermediate,103000,United States Dollar,United States,Large,2020
Data Engineer,Full-Time,Senior,Expert,153000,United States Dollar,United States,Large,2021
Data Engineer,Full-Time,Mid,Intermediate,90000,United States Dollar,United States,Large,2021
Data Analyst,Full-Time,Entry,Junior,90000,United States Dollar,United States,Small,2021
Data Analyst,Full-Time,Entry,Junior,60000,United States Dollar,United States,Small,2021
Data Scientist,Full-Time,Mid,Intermediate,50000,United States Dollar,Nigeria,Large,2021
ML Engineer,Contract,Mid,Intermediate,270000,United States Dollar,United States,Large,2021
Applied Data Scientist,Full-Time,Mid,Intermediate,68000,Canadian Dollar,Canada,Large,2021
Machine Learning Engineer,Full-Time,Mid,Intermediate,40000,Euro,Spain,Small,2021
Director of Data Science,Full-Time,Executive,Director,130000,Euro,Poland,Large,2021
Data Engineer,Full-Time,Mid,Intermediate,110000,Polish Zloty,Poland,Large,2021
Data Analytics Engineer,Full-Time,Mid,Intermediate,110000,United States Dollar,United States,Large,2021
Research Scientist,Full-Time,Entry,Junior,60000,British Pound Sterling,United Kingdom,Large,2021
Machine Learning Engineer,Full-Time,Entry,Junior,250000,United States Dollar,United States,Large,2020
Data Analyst,Full-Time,Entry,Junior,50000,Euro,France,Medium,2021
Data Analyst,Full-Time,Senior,Expert,80000,United States Dollar,United States,Small,2021
Machine Learning Engineer,Full-Time,Entry,Junior,138000,United States Dollar,United States,Small,2020
Data Engineer,Full-Time,Mid,Intermediate,140000,United States Dollar,United States,Large,2021
Data Analytics Engineer,Full-Time,Senior,Expert,67000,Euro,Germany,Large,2021
Lead Data Analyst,Full-Time,Senior,Expert,170000,United States Dollar,United States,Large,2021
Data Analyst,Full-Time,Entry,Junior,80000,United States Dollar,United States,Medium,2021
Data Scientist,Full-Time,Mid,Intermediate,45760,United States Dollar,United States,Small,2020
BI Data Analyst,Full-Time,Mid,Intermediate,100000,United States Dollar,United States,Medium,2021
Data Scientist,Full-Time,Senior,Expert,45000,Euro,France,Large,2021
Head of Data,Full-Time,Executive,Director,235000,United States Dollar,United States,Large,2021
BI Data Analyst,Full-Time,Executive,Director,150000,United States Dollar,United States,Large,2021
Data Engineer,Full-Time,Executive,Director,70000,Euro,Spain,Large,2020
Machine Learning Scientist,Full-Time,Entry,Junior,225000,United States Dollar,United States,Large,2021
Data Science Consultant,Full-Time,Entry,Junior,65000,Euro,Germany,Small,2021
Machine Learning Infrastructure Engineer,Full-Time,Mid,Intermediate,44000,Euro,Portugal,Medium,2020
Marketing Data Analyst,Full-Time,Senior,Expert,75000,Euro,Denmark,Large,2021
Lead Data Engineer,Full-Time,Senior,Expert,75000,British Pound Sterling,United Kingdom,Small,2021
Data Engineer,Full-Time,Senior,Expert,82500,British Pound Sterling,United Kingdom,Medium,2021
Machine Learning Engineer,Full-Time,Senior,Expert,80000,Euro,Germany,Large,2021
Data Engineer,Full-Time,Entry,Junior,2250000,Indian Rupee,India,Large,2021
Data Engineer,Full-Time,Senior,Expert,150000,United States Dollar,United States,Medium,2021
Data Engineer,Full-Time,Senior,Expert,115000,United States Dollar,United States,Small,2021
Research Scientist,Full-Time,Mid,Intermediate,235000,Canadian Dollar,Canada,Large,2021
Data Analyst,Full-Time,Mid,Intermediate,37456,British Pound Sterling,United Kingdom,Large,2021
Data Engineer,Full-Time,Mid,Intermediate,106000,United States Dollar,United States,Large,2020
Data Engineer,Full-Time,Mid,Intermediate,88000,British Pound Sterling,United Kingdom,Large,2020
BI Data Analyst,Full-Time,Mid,Intermediate,11000000,Hungarian Forint,United States,Large,2021
ML Engineer,Part-Time,Entry,Junior,14000,Euro,Germany,Small,2020
Computer Vision Software Engineer,Full-Time,Mid,Intermediate,81000,Euro,United States,Small,2021
Computer Vision Software Engineer,Full-Time,Entry,Junior,70000,United States Dollar,United States,Medium,2021
Data Scientist,Full-Time,Mid,Intermediate,60000,British Pound Sterling,United Kingdom,Small,2020
Cloud Data Engineer,Full-Time,Mid,Intermediate,120000,Singapore Dollar,Singapore,Large,2021
Data Scientist,Full-Time,Entry,Junior,2200000,Indian Rupee,India,Large,2021
Lead Data Engineer,Full-Time,Senior,Expert,276000,United States Dollar,United States,Large,2021
Data Engineer,Full-Time,Senior,Expert,188000,United States Dollar,United States,Large,2020
Cloud Data Engineer,Full-Time,Senior,Expert,160000,United States Dollar,United States,Small,2021
Data Scientist,Full-Time,Mid,Intermediate,105000,United States Dollar,United States,Large,2020
Data Engineer,Full-Time,Senior,Expert,174000,United States Dollar,United States,Large,2021
Data Analyst,Full-Time,Mid,Intermediate,93000,United States Dollar,United States,Large,2021
Data Scientist,Full-Time,Entry,Junior,2100000,Indian Rupee,India,Medium,2021
Research Scientist,Full-Time,Senior,Expert,51400,Euro,Portugal,Large,2021
Data Scientist,Full-Time,Entry,Junior,90000,United States Dollar,United States,Small,2021
Data Engineer,Full-Time,Mid,Intermediate,61500,Euro,France,Large,2020
Data Engineer,Full-Time,Senior,Expert,720000,Mexican Peso,Mexico,Small,2020
Principal Data Analyst,Full-Time,Senior,Expert,170000,United States Dollar,United States,Medium,2021
Data Engineer,Full-Time,Senior,Expert,70000,British Pound Sterling,United Kingdom,Large,2021
Data Scientist,Full-Time,Entry,Junior,31000,Euro,France,Large,2021
Data Engineer,Full-Time,Mid,Intermediate,52500,British Pound Sterling,United Kingdom,Large,2021
Data Analyst,Full-Time,Entry,Junior,91000,United States Dollar,United States,Large,2020
Big Data Architect,Full-Time,Senior,Expert,125000,Canadian Dollar,Canada,Medium,2021
Data Scientist,Full-Time,Senior,Expert,165000,United States Dollar,United States,Large,2021
Data Analyst,Full-Time,Mid,Intermediate,80000,United States Dollar,United States,Large,2021
Data Scientist,Full-Time,Senior,Expert,130000,Canadian Dollar,Canada,Large,2021
Data Engineer,Full-Time,Entry,Junior,1600000,Indian Rupee,India,Medium,2021
Research Scientist,Full-Time,Entry,Junior,42000,United States Dollar,Netherlands,Large,2020
Lead Data Scientist,Full-Time,Mid,Intermediate,115000,United States Dollar,United Arab Emirates,Large,2020
Research Scientist,Full-Time,Mid,Intermediate,80000,Canadian Dollar,Canada,Medium,2021
Machine Learning Scientist,Full-Time,Senior,Expert,260000,United States Dollar,Japan,Small,2020
Head of Data Science,Full-Time,Mid,Intermediate,110000,United States Dollar,United States,Small,2021
Data Architect,Full-Time,Mid,Intermediate,180000,United States Dollar,United States,Large,2021
Data Analyst,Full-Time,Senior,Expert,200000,United States Dollar,United States,Large,2021
Big Data Engineer,Full-Time,Senior,Expert,85000,British Pound Sterling,United Kingdom,Medium,2020
Data Engineer,Full-Time,Senior,Expert,200000,United States Dollar,United States,Large,2021
ML Engineer,Full-Time,Senior,Expert,256000,United States Dollar,United States,Small,2021
Data Engineer,Full-Time,Mid,Intermediate,110000,United States Dollar,United States,Large,2021
Data Scientist,Full-Time,Mid,Intermediate,70000,Euro,Germany,Large,2020
Data Engineer,Full-Time,Entry,Junior,72500,United States Dollar,United States,Large,2021
Machine Learning Engineer,Full-Time,Senior,Expert,185000,United States Dollar,United States,Large,2021
Data Engineer,Part-Time,Mid,Intermediate,59000,Euro,Netherlands,Large,2021
Research Scientist,Full-Time,Entry,Junior,100000,United States Dollar,China,Large,2021
Data Engineer,Full-Time,Mid,Intermediate,112000,United States Dollar,United States,Large,2021
Machine Learning Engineer,Full-Time,Senior,Expert,150000,United States Dollar,United States,Large,2020
